id,ast,blk,dreb,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,ft_pct,fta,ftm,min,oreb,pf,pts,reb,stl,turnover,game.id,game.date,game.home_team_id,game.home_team_score,game.period,game.postseason,game.season,game.status,game.time,game.visitor_team_id,game.visitor_team_score,player.id,player.first_name,player.height_feet,player.height_inches,player.last_name,player.position,player.team_id,player.weight_pounds,team.id,team.abbreviation,team.city,team.conference,team.division,team.full_name,team.name
239493,,,,,,,,,,,,,,,,,,,,12019,1999-06-01T00:00:00.000Z,12,88,4,True,1998,Final, ,20,86,1132,Austin,,,Croshere,,12,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
239494,,,,,,,,,,,,,,,,,,,,12019,1999-06-01T00:00:00.000Z,12,88,4,True,1998,Final, ,20,86,975,Fred,,,Hoiberg,,12,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
239687,,,,,,,,,,,,,,,,,,,,12027,1999-06-18T00:00:00.000Z,27,80,4,True,1998,Final, ,20,67,599,Jerome,,,Kersey,,25,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
239688,,,,,,,,,,,,,,,,,,,,12027,1999-06-18T00:00:00.000Z,27,80,4,True,1998,Final, ,20,67,2935,Will,,,Perdue,,5,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
239833,,,,,,,,,,,,,,,,,,,,9586,1999-11-02T00:00:00.000Z,15,86,4,False,1999,Final, ,25,106,521,Doug,,,West,,18,,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
239879,,,,,,,,,,,,,,,,,,,,12166,1999-11-02T00:00:00.000Z,20,92,4,False,1999,Final, ,6,84,1125,Rick,,,Brunson,,25,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
239953,,,,,,,,,,,,,,,,,,,,9721,1999-11-02T00:00:00.000Z,28,90,4,False,1999,Final, ,2,103,1120,Michael,,,Stewart,,26,,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
240085,,,,,,,,,,,,,,,,,,,,10714,1999-11-03T00:00:00.000Z,25,121,4,False,1999,Final, ,13,98,883,Eric,,,Piatkowski,,13,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
240132,,,,,,,,,,,,,,,,,,,,12168,1999-11-03T00:00:00.000Z,22,103,4,False,1999,Final, ,9,94,887,Eric,,,Montross,,2,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
240383,,,,,,,,,,,,,,,,,,,,10715,1999-11-04T00:00:00.000Z,28,97,4,False,1999,Final, ,16,86,1120,Michael,,,Stewart,,26,,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
240456,,,,,,,,,,,,,,,,,,,,10308,1999-11-05T00:00:00.000Z,2,103,4,False,1999,Final, ,4,100,2976,Pervis,,,Ellison,,30,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
240599,,,,,,,,,,,,,,,,,,,,10370,1999-11-05T00:00:00.000Z,3,92,4,False,1999,Final, ,28,112,2969,Michael,,,Cage,,21,,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
240708,,,,,,,,,,,,,,,,,,,,12171,1999-11-06T00:00:00.000Z,12,115,4,False,1999,Final, ,2,108,1230,Wayne,,,Turner,,2,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
240768,,,,,,,,,,,,,,,,,,,,10371,1999-11-06T00:00:00.000Z,25,97,4,False,1999,Final, ,14,82,948,Rasheed,,,Wallace,,30,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
240828,,,,,,,,,,,,,,,,,,,,10309,1999-11-06T00:00:00.000Z,21,99,4,False,1999,Final, ,29,94,1220,Quincy,,,Lewis,,29,,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
240914,,,,,,,,,,,,,,,,,,,,12276,1999-11-07T00:00:00.000Z,3,112,4,False,1999,Final, ,30,87,2969,Michael,,,Cage,,21,,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
241088,,,,,,,,,,,,,,,,,,,,12277,1999-11-08T00:00:00.000Z,11,97,4,False,1999,Final, ,22,102,1005,Thomas,,,Hamilton,,2,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
241089,,,,,,,,,,,,,,,,,,,,12277,1999-11-08T00:00:00.000Z,11,97,4,False,1999,Final, ,22,102,1233,Kenny,,,Thomas,,11,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
241232,,,,,,,,,,,,,,,,,,,,10844,1999-11-09T00:00:00.000Z,7,101,4,False,1999,Final, ,14,123,1171,Randell,,,Jackson,,30,,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
241339,,,,,,,,,,,,,,,,,,,,12172,1999-11-10T00:00:00.000Z,13,94,4,False,1999,Final, ,27,99,1086,Antonio,,,Daniels,G,15,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
241411,,,,,,,,,,,,,,,,,,,,10310,1999-11-10T00:00:00.000Z,15,102,4,False,1999,Final, ,1,97,1244,Dion,,,Glover,,1,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
241530,,,,,,,,,,,,,,,,,,,,9595,1999-11-11T00:00:00.000Z,9,106,4,False,1999,Final, ,28,123,1120,Michael,,,Stewart,,26,,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
241975,,,,,,,,,,,,,,,,,,,,12281,1999-11-13T00:00:00.000Z,5,92,4,False,1999,Final, ,2,91,816,Toni,,,Kukoc,,5,,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
242047,,,,,,,,,,,,,,,,,,,,10722,1999-11-14T00:00:00.000Z,20,88,4,False,1999,Final, ,16,94,3032,Andrew,,,Lang,,24,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
242168,,,,,,,,,,,,,,,,,,,,12045,1999-12-02T00:00:00.000Z,10,108,4,False,1999,Final, ,21,112,809,Chris,,,Mills,,6,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
242169,,,,,,,,,,,,,,,,,,,,12045,1999-12-02T00:00:00.000Z,10,108,4,False,1999,Final, ,21,112,3049,John,,,Starks,,20,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
242370,,,,,,,,,,,,,,,,,,,,11348,1999-11-16T00:00:00.000Z,1,103,4,False,1999,Final, ,4,98,1243,Cal,,,Bowdler,,1,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
242497,,,,,,,,,,,,,,,,,,,,11067,1999-11-16T00:00:00.000Z,26,81,4,False,1999,Final, ,15,77,2914,Antoine,,,Carr,,26,,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
242557,,,,,,,,,,,,,,,,,,,,11788,1999-11-17T00:00:00.000Z,18,85,4,False,1999,Final, ,13,89,1252,William,,,Avery,,18,,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
242751,,,,,,,,,,,,,,,,,,,,11473,1999-11-17T00:00:00.000Z,21,105,4,False,1999,Final, ,10,108,1234,Vonteego,,,Cummings,G,10,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
242947,,,,,,,,,,,,,,,,,,,,11880,1999-11-19T00:00:00.000Z,7,94,4,False,1999,Final, ,26,103,1253,Rick,,,Hughes,,7,,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
243082,,,,,,,,,,,,,,,,,,,,12286,1999-11-19T00:00:00.000Z,9,101,4,False,1999,Final, ,6,90,2965,Mark,,,Bryant,,25,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
243271,,,,,,,,,,,,,,,,,,,,11350,1999-11-20T00:00:00.000Z,17,100,4,False,1999,Final, ,29,111,2932,Scott,,,Williams,,5,,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
243414,,,,,,,,,,,,,,,,,,,,11071,1999-11-21T00:00:00.000Z,15,81,4,False,1999,Final, ,18,105,2914,Antoine,,,Carr,,26,,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
243602,,,,,,,,,,,,,,,,,,,,12182,1999-11-23T00:00:00.000Z,13,100,4,False,1999,Final, ,20,95,1102,Keith,,,Closs,,13,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
243855,,,,,,,,,,,,,,,,,,,,12183,1999-11-24T00:00:00.000Z,4,89,4,False,1999,Final, ,15,73,729,Brent,,,Price,,30,,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
244058,,,,,,,,,,,,,,,,,,,,11355,1999-11-26T00:00:00.000Z,8,114,4,False,1999,Final, ,18,105,981,Cory,,,Alexander,,27,,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
244059,,,,,,,,,,,,,,,,,,,,11355,1999-11-26T00:00:00.000Z,8,114,4,False,1999,Final, ,18,105,1019,Roy,,,Rogers,,15,,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
244177,,,,,,,,,,,,,,,,,,,,11223,1999-11-26T00:00:00.000Z,29,87,4,False,1999,Final, ,28,100,1120,Michael,,,Stewart,,26,,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
244178,,,,,,,,,,,,,,,,,,,,11223,1999-11-26T00:00:00.000Z,29,87,4,False,1999,Final, ,28,100,1098,John,,,Thomas,,2,,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
244309,,,,,,,,,,,,,,,,,,,,12040,1999-11-27T00:00:00.000Z,20,99,4,False,1999,Final, ,22,96,1125,Rick,,,Brunson,,25,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
244382,,,,,,,,,,,,,,,,,,,,9884,1999-11-27T00:00:00.000Z,6,106,4,False,1999,Final, ,4,89,1205,Ryan,,,Stack,,6,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
244429,,,,,,,,,,,,,,,,,,,,11356,1999-11-27T00:00:00.000Z,27,106,4,False,1999,Final, ,8,87,3008,Steve,,,Kerr,,6,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
244499,,,,,,,,,,,,,,,,,,,,11799,1999-11-28T00:00:00.000Z,21,102,4,False,1999,Final, ,12,91,1151,Vladimir,,,Stepania,,21,,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
244776,,,,,,,,,,,,,,,,,,,,12044,1999-11-30T00:00:00.000Z,22,102,4,False,1999,Final, ,26,111,1050,Tony,,,Delk,,4,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
244810,,,,,,,,,,,,,,,,,,,,11666,1999-11-30T00:00:00.000Z,13,80,4,False,1999,Final, ,24,94,725,Anthony,,,Avent,,17,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
244811,,,,,,,,,,,,,,,,,,,,11666,1999-11-30T00:00:00.000Z,13,80,4,False,1999,Final, ,24,94,1102,Keith,,,Closs,,13,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
244880,,,,,,,,,,,,,,,,,,,,11801,1999-11-30T00:00:00.000Z,6,106,4,False,1999,Final, ,7,99,1262,A.J.,,,Bramlett,,6,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
245000,,,,,,,,,,,,,,,,,,,,11667,1999-12-01T00:00:00.000Z,16,90,4,False,1999,Final, ,23,83,2917,Duane,,,Causwell,,26,,16,MIA,Miami,East,Southeast,Miami Heat,Heat
245199,,,,,,,,,,,,,,,,,,,,9734,1999-12-02T00:00:00.000Z,1,110,4,False,1999,Final, ,26,100,1050,Tony,,,Delk,,4,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
245842,,,,,,,,,,,,,,,,,,,,9892,1999-12-06T00:00:00.000Z,23,77,4,False,1999,Final, ,8,94,1228,Ryan,,,Bowen,,8,,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
245904,,,,,,,,,,,,,,,,,,,,12190,1999-12-06T00:00:00.000Z,11,102,4,False,1999,Final, ,15,99,641,Matt,,,Bullard,,11,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
245967,,,,,,,,,,,,,,,,,,,,9893,1999-12-07T00:00:00.000Z,28,101,4,False,1999,Final, ,6,98,1205,Ryan,,,Stack,,6,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
245978,,,,,,,,,,,,,,,,,,,,9893,1999-12-07T00:00:00.000Z,28,101,4,False,1999,Final, ,6,98,1120,Michael,,,Stewart,,26,,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
246229,,,,,,,,,,,,,,,,,,,,12051,1999-12-08T00:00:00.000Z,26,103,4,False,1999,Final, ,14,91,1258,John,,,Celestand,,14,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
246299,,,,,,,,,,,,,,,,,,,,11672,1999-12-08T00:00:00.000Z,3,107,4,False,1999,Final, ,17,90,3053,Dale,,,Ellis,,21,,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
246497,,,,,,,,,,,,,,,,,,,,9741,1999-12-10T00:00:00.000Z,28,91,4,False,1999,Final, ,17,107,3053,Dale,,,Ellis,,21,,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
246684,,,,,,,,,,,,,,,,,,,,9743,1999-12-11T00:00:00.000Z,15,94,4,False,1999,Final, ,14,106,1218,Milt,,,Palacio,,15,,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
246701,,,,,,,,,,,,,,,,,,,,9896,1999-12-11T00:00:00.000Z,7,120,4,False,1999,Final, ,24,115,1253,Rick,,,Hughes,,7,,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
246750,,,,,,,,,,,,,,,,,,,,11235,1999-12-14T00:00:00.000Z,7,93,4,False,1999,Final, ,27,111,1039,Steve,,,Nash,,24,,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
246809,,,,,,,,,,,,,,,,,,,,12055,1999-12-11T00:00:00.000Z,3,106,4,False,1999,Final, ,11,94,1064,Devin,,,Gray,,26,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
246941,,,,,,,,,,,,,,,,,,,,9744,1999-12-12T00:00:00.000Z,20,99,4,False,1999,Final, ,2,97,3032,Andrew,,,Lang,,24,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
247083,,,,,,,,,,,,,,,,,,,,11682,1999-12-21T00:00:00.000Z,9,83,4,False,1999,Final, ,30,97,2898,Jud,,,Buechler,,3,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
247132,,,,,,,,,,,,,,,,,,,,11675,1999-12-14T00:00:00.000Z,10,102,4,False,1999,Final, ,16,97,941,Chris,,,Carr,,24,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
247192,,,,,,,,,,,,,,,,,,,,9897,1999-12-14T00:00:00.000Z,24,114,4,False,1999,Final, ,9,104,746,John,,,Crotty,,29,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
247193,,,,,,,,,,,,,,,,,,,,9897,1999-12-14T00:00:00.000Z,24,114,4,False,1999,Final, ,9,104,887,Eric,,,Montross,,2,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
247325,,,,,,,,,,,,,,,,,,,,10318,1999-12-15T00:00:00.000Z,27,83,4,False,1999,Final, ,11,77,1086,Antonio,,,Daniels,G,15,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
247586,,,,,,,,,,,,,,,,,,,,11814,1999-12-16T00:00:00.000Z,30,108,4,False,1999,Final, ,3,104,647,Elliot,,,Perry,,13,,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
247598,,,,,,,,,,,,,,,,,,,,11814,1999-12-16T00:00:00.000Z,30,108,4,False,1999,Final, ,3,104,1165,Gerard,,,King,,27,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
247718,,,,,,,,,,,,,,,,,,,,11815,1999-12-17T00:00:00.000Z,13,92,4,False,1999,Final, ,10,91,1108,Derek,,,Anderson,G,6,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
247780,,,,,,,,,,,,,,,,,,,,10003,1999-12-17T00:00:00.000Z,22,112,4,False,1999,Final, ,28,98,795,Doug,,,Christie,,14,,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
248044,,,,,,,,,,,,,,,,,,,,11680,1999-12-18T00:00:00.000Z,21,112,4,False,1999,Final, ,15,69,509,Greg,,,Foster,,30,,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
248173,,,,,,,,,,,,,,,,,,,,10005,1999-12-20T00:00:00.000Z,8,97,4,False,1999,Final, ,25,88,811,Antonio,,,Harvey,,14,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
248304,,,,,,,,,,,,,,,,,,,,9904,1999-12-20T00:00:00.000Z,23,122,4,False,1999,Final, ,9,121,1215,Jumaine,,,Jones,,23,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
248376,,,,,,,,,,,,,,,,,,,,11818,1999-12-21T00:00:00.000Z,27,91,4,False,1999,Final, ,24,90,1177,Gerald,,,Brown,,24,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
248499,,,,,,,,,,,,,,,,,,,,11242,1999-12-22T00:00:00.000Z,20,91,4,False,1999,Final, ,28,90,926,Chris,,,Childs,,3,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
248500,,,,,,,,,,,,,,,,,,,,11242,1999-12-22T00:00:00.000Z,20,91,4,False,1999,Final, ,28,90,3032,Andrew,,,Lang,,24,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
249086,,,,,,,,,,,,,,,,,,,,11244,1999-12-26T00:00:00.000Z,17,93,4,False,1999,Final, ,16,85,3053,Dale,,,Ellis,,21,,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
249158,,,,,,,,,,,,,,,,,,,,10007,1999-12-26T00:00:00.000Z,9,114,4,False,1999,Final, ,4,96,2898,Jud,,,Buechler,,3,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
249346,,,,,,,,,,,,,,,,,,,,10322,1999-12-18T00:00:00.000Z,11,100,4,False,1999,Final, ,2,94,1265,Jamel,,,Thomas,,2,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
249537,,,,,,,,,,,,,,,,,,,,12205,1999-12-29T00:00:00.000Z,21,104,4,False,1999,Final, ,26,99,520,Vernon,,,Maxwell,,11,,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
249747,,,,,,,,,,,,,,,,,,,,12206,1999-12-30T00:00:00.000Z,18,94,4,False,1999,Final, ,5,76,975,Fred,,,Hoiberg,,12,,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
249936,,,,,,,,,,,,,,,,,,,,10012,2000-01-03T00:00:00.000Z,23,79,4,False,1999,Final, ,17,120,3053,Dale,,,Ellis,,21,,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
250055,,,,,,,,,,,,,,,,,,,,10390,2000-01-04T00:00:00.000Z,8,98,4,False,1999,Final, ,7,96,1253,Rick,,,Hughes,,7,,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
250117,,,,,,,,,,,,,,,,,,,,10015,2000-01-04T00:00:00.000Z,28,90,4,False,1999,Final, ,25,114,2850,Dee,,,Brown,,2,,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
250188,,,,,,,,,,,,,,,,,,,,10389,2000-01-04T00:00:00.000Z,17,116,4,False,1999,Final, ,1,113,2949,J.R.,,,Reid,,4,,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
250249,,,,,,,,,,,,,,,,,,,,10852,2000-01-04T00:00:00.000Z,18,91,4,False,1999,Final, ,27,88,2861,Chucky,,,Brown,,6,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
250578,,,,,,,,,,,,,,,,,,,,11000,2000-01-06T00:00:00.000Z,8,87,4,False,1999,Final, ,12,102,1264,Jonathan,,,Bender,,12,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
250638,,,,,,,,,,,,,,,,,,,,11256,2000-01-10T00:00:00.000Z,6,111,4,False,1999,Final, ,13,106,1057,Mark,,,Hendrickson,,23,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
250639,,,,,,,,,,,,,,,,,,,,11256,2000-01-10T00:00:00.000Z,6,111,4,False,1999,Final, ,13,106,1205,Ryan,,,Stack,,6,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
250784,,,,,,,,,,,,,,,,,,,,10019,2000-01-07T00:00:00.000Z,3,91,4,False,1999,Final, ,15,101,1217,Obinna,,,Ekezie,,15,,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
250785,,,,,,,,,,,,,,,,,,,,10019,2000-01-07T00:00:00.000Z,3,91,4,False,1999,Final, ,15,101,729,Brent,,,Price,,30,,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
250831,,,,,,,,,,,,,,,,,,,,10395,2000-01-08T00:00:00.000Z,25,96,4,False,1999,Final, ,24,91,1040,Ben,,,Davis,,24,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
250832,,,,,,,,,,,,,,,,,,,,10395,2000-01-08T00:00:00.000Z,25,96,4,False,1999,Final, ,24,91,761,Oliver,,,Miller,,24,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
250915,,,,,,,,,,,,,,,,,,,,10857,2000-01-08T00:00:00.000Z,21,98,4,False,1999,Final, ,14,110,1150,Jelani,,,McCoy,,21,,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
250952,,,,,,,,,,,,,,,,,,,,11254,2000-01-08T00:00:00.000Z,13,107,4,False,1999,Final, ,12,94,1264,Jonathan,,,Bender,,12,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
251024,,,,,,,,,,,,,,,,,,,,10020,2000-01-08T00:00:00.000Z,11,87,4,False,1999,Final, ,29,103,2946,Armen,,,Gilliam,,4,,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
251083,,,,,,,,,,,,,,,,,,,,10856,2000-01-08T00:00:00.000Z,16,89,4,False,1999,Final, ,3,90,2917,Duane,,,Causwell,,26,,16,MIA,Miami,East,Southeast,Miami Heat,Heat
251405,,,,,,,,,,,,,,,,,,,,10397,2000-01-11T00:00:00.000Z,21,101,4,False,1999,Final, ,24,86,761,Oliver,,,Miller,,24,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
251473,,,,,,,,,,,,,,,,,,,,11005,2000-01-11T00:00:00.000Z,18,106,4,False,1999,Final, ,16,116,1225,Rodney,,,Buford,,16,,16,MIA,Miami,East,Southeast,Miami Heat,Heat
251474,,,,,,,,,,,,,,,,,,,,11005,2000-01-11T00:00:00.000Z,18,106,4,False,1999,Final, ,16,116,2917,Duane,,,Causwell,,26,,16,MIA,Miami,East,Southeast,Miami Heat,Heat
251808,,,,,,,,,,,,,,,,,,,,11882,2000-01-13T00:00:00.000Z,3,110,4,False,1999,Final, ,13,105,725,Anthony,,,Avent,,17,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
251929,,,,,,,,,,,,,,,,,,,,9605,2000-01-25T00:00:00.000Z,6,116,4,False,1999,Final, ,9,107,887,Eric,,,Montross,,2,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
251939,,,,,,,,,,,,,,,,,,,,9605,2000-01-25T00:00:00.000Z,6,116,4,False,1999,Final, ,9,107,1188,Kornel,,,David,,5,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
251999,,,,,,,,,,,,,,,,,,,,11691,2000-01-14T00:00:00.000Z,21,91,4,False,1999,Final, ,27,85,2861,Chucky,,,Brown,,6,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
252000,,,,,,,,,,,,,,,,,,,,11691,2000-01-14T00:00:00.000Z,21,91,4,False,1999,Final, ,27,85,3008,Steve,,,Kerr,,6,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
252069,,,,,,,,,,,,,,,,,,,,11829,2000-01-15T00:00:00.000Z,30,107,4,False,1999,Final, ,9,112,2898,Jud,,,Buechler,,3,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
252127,,,,,,,,,,,,,,,,,,,,12060,2000-01-15T00:00:00.000Z,20,91,4,False,1999,Final, ,4,79,2893,Chris,,,Dudley,,3,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
252128,,,,,,,,,,,,,,,,,,,,12060,2000-01-15T00:00:00.000Z,20,91,4,False,1999,Final, ,4,79,3032,Andrew,,,Lang,,24,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
252335,,,,,,,,,,,,,,,,,,,,10864,2000-01-15T00:00:00.000Z,17,118,4,False,1999,Final, ,28,97,3053,Dale,,,Ellis,,21,,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
252354,,,,,,,,,,,,,,,,,,,,11010,2000-01-16T00:00:00.000Z,15,83,4,False,1999,Final, ,16,94,1225,Rodney,,,Buford,,16,,16,MIA,Miami,East,Southeast,Miami Heat,Heat
252380,,,,,,,,,,,,,,,,,,,,10866,2000-01-16T00:00:00.000Z,24,113,4,False,1999,Final, ,8,100,981,Cory,,,Alexander,,27,,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
252451,,,,,,,,,,,,,,,,,,,,11696,2000-01-21T00:00:00.000Z,13,89,4,False,1999,Final, ,18,95,649,Terrell,,,Brandon,,6,,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
252646,,,,,,,,,,,,,,,,,,,,10402,2000-01-17T00:00:00.000Z,1,101,4,False,1999,Final, ,17,107,3053,Dale,,,Ellis,,21,,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
252788,,,,,,,,,,,,,,,,,,,,11694,2000-01-19T00:00:00.000Z,5,86,4,False,1999,Final, ,4,96,1250,Dedric,,,Willoughby,,5,,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
252800,,,,,,,,,,,,,,,,,,,,10031,2000-01-19T00:00:00.000Z,30,86,4,False,1999,Final, ,7,104,1039,Steve,,,Nash,,24,,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
253108,,,,,,,,,,,,,,,,,,,,10869,2000-01-20T00:00:00.000Z,3,122,4,False,1999,Final, ,9,120,2969,Michael,,,Cage,,21,,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
253109,,,,,,,,,,,,,,,,,,,,10869,2000-01-20T00:00:00.000Z,3,122,4,False,1999,Final, ,9,120,1266,Evan,,,Eschmeyer,,3,,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
253169,,,,,,,,,,,,,,,,,,,,12210,2000-01-21T00:00:00.000Z,2,111,4,False,1999,Final, ,21,86,509,Greg,,,Foster,,30,,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
253257,,,,,,,,,,,,,,,,,,,,11697,2000-01-22T00:00:00.000Z,1,111,4,False,1999,Final, ,30,93,1244,Dion,,,Glover,,1,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
253364,,,,,,,,,,,,,,,,,,,,10405,2000-01-22T00:00:00.000Z,26,101,4,False,1999,Final, ,29,104,1221,Scott,,,Padgett,,29,,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
253754,,,,,,,,,,,,,,,,,,,,10408,2000-01-25T00:00:00.000Z,4,99,4,False,1999,Final, ,26,110,1034,Todd,,,Fuller,C,10,,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
